OrderType,OrderCategory,CustomerCode,CountryName,CustomerOrderNo,Custorderdate,UnitName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt
Area Wise,Order,M-1,USA,12696,2018-01-12,Ft,1,140.0,546.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,12722,2018-02-05,Ft,1,140.0,546.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,12794,2018-03-15,Ft,2,140.0,1092.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,12985,2018-08-06,Ft,1,140.0,546.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,12722-REMAK,2018-09-22,Ft,1,140.0,0.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,13167,2018-12-05,Ft,1,140.0,546.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,13354,2019-06-21,Ft,4,140.0,2184.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,140.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,1,24.75,112.6125,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,24.75
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,1,24.75,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,24.75
Area Wise,Order,JL,UK,843588,2017-12-15,Mtr,10,2.16,745.2,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,24.0
Area Wise,Order,JL,UK,438626,2018-02-10,Mtr,6,2.16,447.12,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,24.0
Area Wise,Order,JL,UK,140913,2018-05-24,Mtr,15,2.16,1117.8,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,24.0
Area Wise,Order,JL,UK,140878,2018-05-24,Mtr,15,2.16,1117.8,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,24.0
Area Wise,Order,JL,UK,140928,2018-05-24,Mtr,20,2.16,1490.4,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,24.0
Pc Wise,Order,P-5,USA,DA610069,2017-12-11,Ft,10,64.0,2624.0,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,ROUND,64.0
Pc Wise,Order,P-5,USA,DA610605,2018-03-07,Ft,10,64.0,2624.0,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,ROUND,64.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,25,140.0,3500.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,140.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,115,6.0,690.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,6.0
Area Wise,Order,P-5,USA,DA609258-Shortage Pcs,2018-01-23,Ft,5,6.0,405.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,6.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,30,20.0,600.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,20.0
Area Wise,Order,P-5,USA,DA609258-Shortage Pcs,2018-01-23,Ft,1,20.0,900.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,20.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,45,15.0,675.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,15.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,50,40.0,2000.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,40.0
Area Wise,Order,P-5,USA,DA609258-Shortage Pcs,2018-01-23,Ft,1,40.0,3600.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,40.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,30,80.0,2400.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,80.0
Area Wise,Order,P-5,USA,DA609258-Shortage Pcs,2018-01-23,Ft,1,80.0,14400.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,80.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,300,3.0,900.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,3.0
Area Wise,Order,P-5,USA,DA609258-Shortage Pcs,2018-01-23,Ft,6,3.0,121.5,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,3.0
Area Wise,Order,P-5,USA,DA 609258,2017-10-03,Ft,12,1.5,18.0,HANDWOVEN,SHAGGY 60C,ZAIDA,NAVY/IVORY,REC,1.5
Area Wise,Sample,CC,INDIA,27-MAY19-SAMPLE_6,2019-05-27,Ft,1,4.0,0.0,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,TIP SHEARD,SILVER,REC,4.0
Area Wise,Order,PD,BELGIUM,4500070679,2017-10-05,Mtr,1,13.2,659.736,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,4030,REC,141.7639
Pc Wise,Order,T-2,ITALY,1442,2017-10-05,Mtr,1,7.2,426.81,HAND TUFTED,TUFTED 60C,RAJMAHAL [9054],100 MULTI,REC,77.9028
Pc Wise,Order,T-2,ITALY,823,2018-04-27,Mtr,1,7.2,426.81,HAND TUFTED,TUFTED 60C,RAJMAHAL [9054],100 MULTI,REC,77.9028
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,45.45,HAND TUFTED,TUFTED 60C,VIGEVANO TAPPETO,100 MULTI,REC,1.8958
Pc Wise,Order,T-2,ITALY,1774,2017-12-01,Mtr,75,0.1749,681.75,HAND TUFTED,TUFTED 60C,VIGEVANO TAPPETO,100 MULTI,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,39.35,GUN TUFTED,GUN TUFTED 60C ALL LOOP,VALDIVIA TAPPETO,601 NERO/BIANCO,REC,1.8958
Pc Wise,Order,T-2,ITALY,1774,2017-12-01,Mtr,75,0.1749,590.25,GUN TUFTED,GUN TUFTED 60C ALL LOOP,VALDIVIA TAPPETO,601 NERO/BIANCO,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,30.6,HANDWOVEN,SHAGGY 30C,VEUIL TAPPETO,100 MULTI,REC,1.8958
Pc Wise,Order,T-2,ITALY,1774,2017-12-01,Mtr,75,0.1749,459.0,HANDWOVEN,SHAGGY 30C,VEUIL TAPPETO,100 MULTI,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441-re issue,2018-01-27,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,1.8958
Pc Wise,Order,T-2,ITALY,1590,2017-11-23,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441-re issue,2018-01-27,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,1.8958
Pc Wise,Order,T-2,ITALY,1590 -reissue,2018-01-27,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,1.8958
Pc Wise,Order,T-2,ITALY,1774,2017-12-01,Mtr,75,0.1749,786.75,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,3333,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441-re issue,2018-01-27,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,3333,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441,2017-10-05,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4040,REC,1.8958
Pc Wise,Order,T-2,ITALY,1441-re issue,2018-01-27,Mtr,5,0.1749,52.45,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4040,REC,1.8958
Area Wise,Order,C-1,USA,46022,2017-10-06,Ft,1,121.0,601.37,HANDWOVEN,SHAGGY 0C FELTED,FNR-5,MULTI,REC,121.0
Area Wise,Order,C-1,USA,46016,2017-10-06,Ft,2,64.0,407.04,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,64.0
Area Wise,Order,C-1,USA,46017,2017-10-06,Ft,1,70.0,175.0,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,70.0
Area Wise,Order,C-1,USA,46018,2017-10-06,Ft,1,51.0,165.24,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,51.0
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,4.08,244.8,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,43.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,4.08,734.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,43.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,6.0,360.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,64.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,6.0,1080.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,64.7361
Pc Wise,Order,T-2,ITALY,1628,2018-10-05,Mtr,5,6.0,2340.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,64.7361
Pc Wise,Order,T-2,ITALY,1894,2019-10-23,Mtr,3,6.0,1404.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030,REC,64.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,4.08,244.8,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,43.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,4.08,734.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,43.7361
Pc Wise,Order,T-2,ITALY,1256,2018-07-17,Mtr,5,4.08,1774.8,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,43.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,6.0,360.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,64.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,6.0,1080.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,64.7361
Pc Wise,Order,T-2,ITALY,1136,2018-06-21,Mtr,5,6.0,2340.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,64.7361
Pc Wise,Order,T-2,ITALY,646,2019-03-19,Mtr,5,6.0,2340.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,64.7361
Pc Wise,Order,T-2,ITALY,1774-2019,2019-10-01,Mtr,5,6.0,2340.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,64.7361
Pc Wise,Order,T-2,ITALY,1894,2019-10-23,Mtr,3,6.0,1404.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,64.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,6.0,360.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,3333,REC,64.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,6.0,1080.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,3333,REC,64.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,4.08,244.8,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,3333,REC,43.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,4.08,734.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,3333,REC,43.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,4.08,244.8,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4040,REC,43.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,4.08,734.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4040,REC,43.7361
Pc Wise,Order,T-2,ITALY,1408,2017-10-06,Mtr,1,6.0,360.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4040,REC,64.7361
Pc Wise,Order,T-2,ITALY,1805,2017-12-14,Mtr,3,6.0,1080.0,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4040,REC,64.7361
Area Wise,Order,CC,INDIA,SAMPLE_05-MAR,2018-03-05,Ft,1,4.0,0.0,HAND TUFTED,TUFTED 60C,9688,GREY,REC,4.0
Area Wise,Order,CC,INDIA,SAMPLE_21-FEB,2018-02-21,Ft,1,4.0,0.0,HAND TUFTED,TUFTED 60C,9596,SAGE,REC,4.0
Area Wise,Order,M-1,USA,12643,2017-12-12,Ft,8,80.0,1600.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,12872,2018-05-14,Ft,4,80.0,800.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,13454,2019-08-10,Ft,4,80.0,800.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,13709,2019-12-10,Ft,6,80.0,1200.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,13047,2018-09-12,Ft,1,80.0,200.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Sample,CC,INDIA,SAMPLE_31-OCT3,2018-10-31,Ft,1,80.0,0.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,13147,2018-12-01,Ft,2,80.0,400.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,13198,2019-03-20,Ft,2,80.0,400.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,12916,2018-06-12,Ft,3,80.0,600.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,BYS-050718,2018-07-05,Ft,1,80.0,200.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,12965,2018-07-13,Ft,5,80.0,1000.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,12985,2018-08-06,Ft,1,80.0,200.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Order,M-1,USA,13018,2018-08-18,Ft,12,80.0,2400.0,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,80.0
Area Wise,Sample,M-1,USA,SAMPLE_01-FEB3,2019-02-01,Ft,5,1.5,0.0,HANDWOVEN,SHAGGY 00C FELTED V/V,CHUNKY BRAID,GREY,REC,1.5
Area Wise,Order,M-1,USA,12612,2017-11-29,Ft,25,1.5,159.375,HANDWOVEN,SHAGGY 00C FELTED V/V,CHUNKY BRAID,GREY,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,86.25,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5
Area Wise,Sample,M-1,USA,SAMPLE_13-FEB,2019-02-13,Ft,6,1.5,0.0,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,75,1.5,258.75,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5
Area Wise,Sample,CC,INDIA,SAMPLE_18-SEP2,2018-09-18,Ft,30,1.5,0.0,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12654-REMAK,2018-09-28,Ft,25,1.5,0.0,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12824-REMAK1,2018-09-28,Ft,75,1.5,0.0,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5
Area Wise,Order,L-2,BELGIUM,CH170003,2017-10-14,Mtr,50,0.06,118.5,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,0.6667
Area Wise,Order,L-2,BELGIUM,CH180001,2018-01-29,Mtr,15,0.72,426.6,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,8.0
Area Wise,Order,L-2,BELGIUM,CH170003,2017-10-14,Mtr,12,2.8,1327.2,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,30.1736
Area Wise,Order,L-2,BELGIUM,CH180001,2018-01-29,Mtr,13,2.8,1437.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,30.1736
Area Wise,Order,L-2,BELGIUM,CH170003,2017-10-14,Mtr,10,4.08,1611.6,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,43.7361
Area Wise,Order,L-2,BELGIUM,CH180001,2018-01-29,Mtr,15,4.08,2417.4,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,43.7361
Area Wise,Order,L-2,BELGIUM,CH170003,2017-10-14,Mtr,8,6.0,1896.0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,64.7361
Area Wise,Order,L-2,BELGIUM,CH180001,2018-01-29,Mtr,7,6.0,1659.0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,64.7361
Area Wise,Order,L-2,BELGIUM,CH180001,2018-01-29,Mtr,1,8.75,345.625,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,REC,93.2361
Area Wise,Order,L-2,BELGIUM,CH170003,2017-10-14,Mtr,15,5.29,3134.325,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,ROUND,57.5069
Area Wise,Order,L-2,BELGIUM,CH180001,2018-01-29,Mtr,7,5.29,1462.685,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8589],MULTI,ROUND,57.5069
Area Wise,Order,DR,AUSTRALIA,CC034,2017-10-16,Mtr,1,3.0,167.7,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,3333,REC,32.3681
Pc Wise,Order,P-5,USA,DA611343,2018-08-20,Ft,17,6.0,163.2,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA611343-TOP,2018-08-20,Ft,3,6.0,28.8,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA612361-TOP,2019-07-23,Ft,3,6.0,39.6,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,50,6.0,480.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA-609737 TOP,2017-10-21,Ft,3,6.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Area Wise,Order,P-5,USA,DA-609473,2017-11-06,Ft,63,6.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA610165-TOP,2017-12-14,Ft,3,6.0,28.8,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA610824,2018-04-26,Ft,90,6.0,864.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Pc Wise,Order,P-5,USA,DA610824-TOP,2018-04-26,Ft,3,6.0,28.8,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,6.0
Area Wise,Order,C-1,USA,46080,2017-10-21,Ft,2,35.8333,227.899788,HAND TUFTED,TUFTED 60C,REGAL [10821],BLACK/BURGANDY,REC,35.8333
Area Wise,Order,C-1,USA,46068,2017-10-21,Ft,2,22.5,143.1,HAND TUFTED,TUFTED 60C,REGAL [D-10252],BROWN/RED,REC,22.5
Area Wise,Order,C-1,USA,46066,2017-10-21,Ft,1,154.0,737.66,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC,154.0
Area Wise,Order,C-1,USA,45066,2017-10-21,Ft,1,154.0,739.2,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC,154.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,25,3.0,120.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,3.0
Area Wise,Order,P-5,USA,DA-609473,2017-11-06,Ft,25,3.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,3.0
Pc Wise,Order,P-5,USA,DA610165,2017-12-14,Ft,50,3.0,240.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,3.0
Pc Wise,Order,P-5,USA,DA610824,2018-04-26,Ft,50,3.0,240.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,3.0
Pc Wise,Order,P-5,USA,DA611343,2018-08-20,Ft,75,3.0,360.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,3.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,50,15.0,1200.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,15.0
Area Wise,Order,P-5,USA,DA-609473,2017-11-06,Ft,30,15.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,15.0
Pc Wise,Order,P-5,USA,DA610824,2018-04-26,Ft,30,15.0,720.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,15.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,15,40.0,960.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,40.0
Area Wise,Order,P-5,USA,DA-609473,2017-11-06,Ft,15,40.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,40.0
Pc Wise,Order,P-5,USA,DA610824,2018-04-26,Ft,25,40.0,1600.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,40.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,15,80.0,1920.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,80.0
Area Wise,Order,P-5,USA,DA-609473,2017-11-06,Ft,10,80.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,80.0
Pc Wise,Order,P-5,USA,DA610165,2017-12-14,Ft,30,80.0,3840.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,80.0
Pc Wise,Order,P-5,USA,DA612361,2019-07-23,Ft,25,80.0,3200.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,80.0
Pc Wise,Order,P-5,USA,DA611343,2018-08-20,Ft,5,80.0,640.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,80.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,6,140.0,1344.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,140.0
Pc Wise,Order,P-5,USA,DA610165,2017-12-14,Ft,15,140.0,3360.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,140.0
Pc Wise,Order,P-5,USA,DA611343,2018-08-20,Ft,5,140.0,1120.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,140.0
Pc Wise,Order,P-5,USA,DA-609738,2017-10-21,Ft,25,3.0,311.25,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,3.0
Pc Wise,Order,P-5,USA,DA610826,2018-04-26,Ft,25,3.0,311.25,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,3.0
Pc Wise,Order,P-5,USA,DA611515,2018-11-16,Ft,64,3.0,796.8,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,3.0
Pc Wise,Order,P-5,USA,3515,2020-02-08,Ft,50,3.0,622.5,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,3.0
Pc Wise,Order,P-5,USA,DA-609738 TOP,2017-10-21,Ft,3,6.0,0.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,6.0
